day,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
58,118.59,151.87,135.41,131.08,22.1,22.99,230.54,64.61,91.31,23
58,134.3,29.42,69.87,42.74,22.99,21.1,91.31,230.54,22.1,24
59,66.06,18.58,20.02,17.74,21.1,35.56,22.1,91.31,22.99,1
59,39.52,28.01,15.86,18.21,35.56,25.47,22.99,22.1,21.1,2
59,19.95,42.34,15.05,15.02,25.47,17.83,21.1,22.99,35.56,3
59,21.49,17.25,18.5,17.81,17.83,21.49,35.56,21.1,25.47,4
59,24.76,15.29,17.44,18.59,21.49,61.79,25.47,35.56,17.83,5
59,26.3,59.85,17.67,15.74,61.79,72.13,17.83,25.47,21.49,6
59,25.62,29.46,33.99,35.87,72.13,98.97,21.49,17.83,61.79,7
59,72.3,59.39,82.46,130.76,98.97,66.75,61.79,21.49,72.13,8
59,98.6,65.72,78.19,109.29,66.75,20.66,72.13,61.79,98.97,9
59,105.35,24.89,87.69,101.07,20.66,54.64,98.97,72.13,66.75,10
59,131.64,18.26,138.44,89.9,54.64,44.83,66.75,98.97,20.66,11
59,42.9,44.49,92.34,67.8,44.83,28.03,20.66,66.75,54.64,12
59,30.73,64.34,83.38,36.4,28.03,70.44,54.64,20.66,44.83,13
59,62.08,80.75,15.35,74.95,70.44,87.17,44.83,54.64,28.03,14
59,53.14,85.38,25.02,54.04,87.17,70.6,28.03,44.83,70.44,15
59,25.08,58.08,23.7,41.14,70.6,93.2,70.44,28.03,87.17,16
59,36.26,42.77,16.06,29.02,93.2,96.31,87.17,70.44,70.6,17
59,67.47,88.17,36.33,106.18,96.31,74.64,70.6,87.17,93.2,18
59,43.27,89.65,91.43,109.16,74.64,57.38,93.2,70.6,96.31,19
59,54.81,86.08,108.45,56.61,57.38,75.65,96.31,93.2,74.64,20
59,68.83,67.23,64.61,71.49,75.65,118.59,74.64,96.31,57.38,21
59,88.04,93.65,230.54,84.51,118.59,134.3,57.38,74.64,75.65,22
59,151.87,83.48,91.31,135.41,134.3,66.06,75.65,57.38,118.59,23
59,29.42,121.39,22.1,69.87,66.06,39.52,118.59,75.65,134.3,24
60,18.58,182.19,22.99,20.02,39.52,19.95,134.3,118.59,66.06,1
60,28.01,52.79,21.1,15.86,19.95,21.49,66.06,134.3,39.52,2
60,42.34,21.58,35.56,15.05,21.49,24.76,39.52,66.06,19.95,3
60,17.25,20.46,25.47,18.5,24.76,26.3,19.95,39.52,21.49,4
60,15.29,27.84,17.83,17.44,26.3,25.62,21.49,19.95,24.76,5
60,59.85,26.27,21.49,17.67,25.62,72.3,24.76,21.49,26.3,6
60,29.46,22.96,61.79,33.99,72.3,98.6,26.3,24.76,25.62,7
60,59.39,24.15,72.13,82.46,98.6,105.35,25.62,26.3,72.3,8
60,65.72,28.12,98.97,78.19,105.35,131.64,72.3,25.62,98.6,9
60,24.89,28.25,66.75,87.69,131.64,42.9,98.6,72.3,105.35,10
60,18.26,97.93,20.66,138.44,42.9,30.73,105.35,98.6,131.64,11
60,44.49,89.89,54.64,92.34,30.73,62.08,131.64,105.35,42.9,12
60,64.34,96.26,44.83,83.38,62.08,53.14,42.9,131.64,30.73,13
60,80.75,64.69,28.03,15.35,53.14,25.08,30.73,42.9,62.08,14
60,85.38,64.75,70.44,25.02,25.08,36.26,62.08,30.73,53.14,15
60,58.08,70.53,87.17,23.7,36.26,67.47,53.14,62.08,25.08,16
60,42.77,75.08,70.6,16.06,67.47,43.27,25.08,53.14,36.26,17
60,88.17,54.63,93.2,36.33,43.27,54.81,36.26,25.08,67.47,18
60,89.65,74.09,96.31,91.43,54.81,68.83,67.47,36.26,43.27,19
60,86.08,27.63,74.64,108.45,68.83,88.04,43.27,67.47,54.81,20
60,67.23,26.49,57.38,64.61,88.04,151.87,54.81,43.27,68.83,21
60,93.65,48.38,75.65,230.54,151.87,29.42,68.83,54.81,88.04,22
60,83.48,53.72,118.59,91.31,29.42,18.58,88.04,68.83,151.87,23
60,121.39,57.13,134.3,22.1,18.58,28.01,151.87,88.04,29.42,24
61,182.19,97.61,66.06,22.99,28.01,42.34,29.42,151.87,18.58,1
61,52.79,86.95,39.52,21.1,42.34,17.25,18.58,29.42,28.01,2
61,21.58,99.35,19.95,35.56,17.25,15.29,28.01,18.58,42.34,3
61,20.46,110.52,21.49,25.47,15.29,59.85,42.34,28.01,17.25,4
61,27.84,95.72,24.76,17.83,59.85,29.46,17.25,42.34,15.29,5
61,26.27,86.85,26.3,21.49,29.46,59.39,15.29,17.25,59.85,6
61,22.96,79.94,25.62,61.79,59.39,65.72,59.85,15.29,29.46,7
61,24.15,132.7,72.3,72.13,65.72,24.89,29.46,59.85,59.39,8
61,28.12,83.72,98.6,98.97,24.89,18.26,59.39,29.46,65.72,9
61,28.25,76.33,105.35,66.75,18.26,44.49,65.72,59.39,24.89,10
61,97.93,106.24,131.64,20.66,44.49,64.34,24.89,65.72,18.26,11
61,89.89,70.86,42.9,54.64,64.34,80.75,18.26,24.89,44.49,12
61,96.26,18.14,30.73,44.83,80.75,85.38,44.49,18.26,64.34,13
61,64.69,22.36,62.08,28.03,85.38,58.08,64.34,44.49,80.75,14
61,64.75,21.1,53.14,70.44,58.08,42.77,80.75,64.34,85.38,15
61,70.53,16.42,25.08,87.17,42.77,88.17,85.38,80.75,58.08,16
61,75.08,18.72,36.26,70.6,88.17,89.65,58.08,85.38,42.77,17
61,54.63,20.21,67.47,93.2,89.65,86.08,42.77,58.08,88.17,18
61,74.09,25.41,43.27,96.31,86.08,67.23,88.17,42.77,89.65,19
61,27.63,18.98,54.81,74.64,67.23,93.65,89.65,88.17,86.08,20
61,26.49,24.13,68.83,57.38,93.65,83.48,86.08,89.65,67.23,21
61,48.38,94.52,88.04,75.65,83.48,121.39,67.23,86.08,93.65,22
61,53.72,51.34,151.87,118.59,121.39,182.19,93.65,67.23,83.48,23
61,57.13,57.63,29.42,134.3,182.19,52.79,83.48,93.65,121.39,24
62,97.61,23.78,18.58,66.06,52.79,21.58,121.39,83.48,182.19,1
62,86.95,34.38,28.01,39.52,21.58,20.46,182.19,121.39,52.79,2
62,99.35,19.42,42.34,19.95,20.46,27.84,52.79,182.19,21.58,3
62,110.52,19.7,17.25,21.49,27.84,26.27,21.58,52.79,20.46,4
62,95.72,19.53,15.29,24.76,26.27,22.96,20.46,21.58,27.84,5
62,86.85,19.49,59.85,26.3,22.96,24.15,27.84,20.46,26.27,6
62,79.94,29.46,29.46,25.62,24.15,28.12,26.27,27.84,22.96,7
62,132.7,104.15,59.39,72.3,28.12,28.25,22.96,26.27,24.15,8
62,83.72,72.78,65.72,98.6,28.25,97.93,24.15,22.96,28.12,9
62,76.33,17.53,24.89,105.35,97.93,89.89,28.12,24.15,28.25,10
62,106.24,26.47,18.26,131.64,89.89,96.26,28.25,28.12,97.93,11
62,70.86,18.83,44.49,42.9,96.26,64.69,97.93,28.25,89.89,12
62,18.14,18.36,64.34,30.73,64.69,64.75,89.89,97.93,96.26,13
62,22.36,58.11,80.75,62.08,64.75,70.53,96.26,89.89,64.69,14
62,21.1,101.69,85.38,53.14,70.53,75.08,64.69,96.26,64.75,15
62,16.42,57.0,58.08,25.08,75.08,54.63,64.75,64.69,70.53,16
62,18.72,113.99,42.77,36.26,54.63,74.09,70.53,64.75,75.08,17
62,20.21,19.66,88.17,67.47,74.09,27.63,75.08,70.53,54.63,18
62,25.41,30.75,89.65,43.27,27.63,26.49,54.63,75.08,74.09,19
62,18.98,37.04,86.08,54.81,26.49,48.38,74.09,54.63,27.63,20
62,24.13,110.35,67.23,68.83,48.38,53.72,27.63,74.09,26.49,21
62,94.52,72.76,93.65,88.04,53.72,57.13,26.49,27.63,48.38,22
62,51.34,87.68,83.48,151.87,57.13,97.61,48.38,26.49,53.72,23
62,57.63,70.95,121.39,29.42,97.61,86.95,53.72,48.38,57.13,24
63,23.78,22.8,182.19,18.58,86.95,99.35,57.13,53.72,97.61,1
63,34.38,23.27,52.79,28.01,99.35,110.52,97.61,57.13,86.95,2
63,19.42,23.75,21.58,42.34,110.52,95.72,86.95,97.61,99.35,3
63,19.7,22.61,20.46,17.25,95.72,86.85,99.35,86.95,110.52,4
63,19.53,18.46,27.84,15.29,86.85,79.94,110.52,99.35,95.72,5
63,19.49,30.3,26.27,59.85,79.94,132.7,95.72,110.52,86.85,6
63,29.46,40.75,22.96,29.46,132.7,83.72,86.85,95.72,79.94,7
63,104.15,17.52,24.15,59.39,83.72,76.33,79.94,86.85,132.7,8
63,72.78,27.22,28.12,65.72,76.33,106.24,132.7,79.94,83.72,9
63,17.53,24.34,28.25,24.89,106.24,70.86,83.72,132.7,76.33,10
63,26.47,91.95,97.93,18.26,70.86,18.14,76.33,83.72,106.24,11
63,18.83,80.27,89.89,44.49,18.14,22.36,106.24,76.33,70.86,12
63,18.36,46.42,96.26,64.34,22.36,21.1,70.86,106.24,18.14,13
63,58.11,42.59,64.69,80.75,21.1,16.42,18.14,70.86,22.36,14
63,101.69,30.78,64.75,85.38,16.42,18.72,22.36,18.14,21.1,15
63,57.0,32.91,70.53,58.08,18.72,20.21,21.1,22.36,16.42,16
63,113.99,38.58,75.08,42.77,20.21,25.41,16.42,21.1,18.72,17
63,19.66,32.79,54.63,88.17,25.41,18.98,18.72,16.42,20.21,18
63,30.75,41.27,74.09,89.65,18.98,24.13,20.21,18.72,25.41,19
63,37.04,109.15,27.63,86.08,24.13,94.52,25.41,20.21,18.98,20
63,110.35,42.03,26.49,67.23,94.52,51.34,18.98,25.41,24.13,21
63,72.76,55.26,48.38,93.65,51.34,57.63,24.13,18.98,94.52,22
63,87.68,114.9,53.72,83.48,57.63,23.78,94.52,24.13,51.34,23
63,70.95,145.01,57.13,121.39,23.78,34.38,51.34,94.52,57.63,24
64,22.8,24.83,97.61,182.19,34.38,19.42,57.63,51.34,23.78,1
64,23.27,29.85,86.95,52.79,19.42,19.7,23.78,57.63,34.38,2
64,23.75,22.4,99.35,21.58,19.7,19.53,34.38,23.78,19.42,3
64,22.61,20.33,110.52,20.46,19.53,19.49,19.42,34.38,19.7,4
64,18.46,26.88,95.72,27.84,19.49,29.46,19.7,19.42,19.53,5
64,30.3,20.88,86.85,26.27,29.46,104.15,19.53,19.7,19.49,6
64,40.75,24.63,79.94,22.96,104.15,72.78,19.49,19.53,29.46,7
64,17.52,63.24,132.7,24.15,72.78,17.53,29.46,19.49,104.15,8
64,27.22,111.11,83.72,28.12,17.53,26.47,104.15,29.46,72.78,9
64,24.34,94.83,76.33,28.25,26.47,18.83,72.78,104.15,17.53,10
64,91.95,34.62,106.24,97.93,18.83,18.36,17.53,72.78,26.47,11
64,80.27,32.76,70.86,89.89,18.36,58.11,26.47,17.53,18.83,12
64,46.42,29.27,18.14,96.26,58.11,101.69,18.83,26.47,18.36,13
64,42.59,93.6,22.36,64.69,101.69,57.0,18.36,18.83,58.11,14
64,30.78,101.77,21.1,64.75,57.0,113.99,58.11,18.36,101.69,15
64,32.91,72.92,16.42,70.53,113.99,19.66,101.69,58.11,57.0,16
64,38.58,25.94,18.72,75.08,19.66,30.75,57.0,101.69,113.99,17
64,32.79,27.23,20.21,54.63,30.75,37.04,113.99,57.0,19.66,18
64,41.27,65.88,25.41,74.09,37.04,110.35,19.66,113.99,30.75,19
64,109.15,70.84,18.98,27.63,110.35,72.76,30.75,19.66,37.04,20
64,42.03,80.92,24.13,26.49,72.76,87.68,37.04,30.75,110.35,21
64,55.26,121.36,94.52,48.38,87.68,70.95,110.35,37.04,72.76,22
64,114.9,109.79,51.34,53.72,70.95,22.8,72.76,110.35,87.68,23
64,145.01,50.72,57.63,57.13,22.8,23.27,87.68,72.76,70.95,24
65,24.83,27.16,23.78,97.61,23.27,23.75,70.95,87.68,22.8,1
65,29.85,35.86,34.38,86.95,23.75,22.61,22.8,70.95,23.27,2
65,22.4,25.59,19.42,99.35,22.61,18.46,23.27,22.8,23.75,3
65,20.33,19.92,19.7,110.52,18.46,30.3,23.75,23.27,22.61,4
65,26.88,23.12,19.53,95.72,30.3,40.75,22.61,23.75,18.46,5
65,20.88,23.88,19.49,86.85,40.75,17.52,18.46,22.61,30.3,6
65,24.63,28.32,29.46,79.94,17.52,27.22,30.3,18.46,40.75,7
65,63.24,52.58,104.15,132.7,27.22,24.34,40.75,30.3,17.52,8
65,111.11,35.08,72.78,83.72,24.34,91.95,17.52,40.75,27.22,9
65,94.83,31.1,17.53,76.33,91.95,80.27,27.22,17.52,24.34,10
65,34.62,31.84,26.47,106.24,80.27,46.42,24.34,27.22,91.95,11
65,32.76,62.54,18.83,70.86,46.42,42.59,91.95,24.34,80.27,12
65,29.27,65.48,18.36,18.14,42.59,30.78,80.27,91.95,46.42,13
65,93.6,76.65,58.11,22.36,30.78,32.91,46.42,80.27,42.59,14
65,101.77,98.74,101.69,21.1,32.91,38.58,42.59,46.42,30.78,15
65,72.92,66.9,57.0,16.42,38.58,32.79,30.78,42.59,32.91,16
65,25.94,27.32,113.99,18.72,32.79,41.27,32.91,30.78,38.58,17
65,27.23,27.84,19.66,20.21,41.27,109.15,38.58,32.91,32.79,18
65,65.88,30.75,30.75,25.41,109.15,42.03,32.79,38.58,41.27,19
65,70.84,46.96,37.04,18.98,42.03,55.26,41.27,32.79,109.15,20
65,80.92,52.91,110.35,24.13,55.26,114.9,109.15,41.27,42.03,21
65,121.36,126.89,72.76,94.52,114.9,145.01,42.03,109.15,55.26,22
65,109.79,165.64,87.68,51.34,145.01,24.83,55.26,42.03,114.9,23
65,50.72,167.61,70.95,57.63,24.83,29.85,114.9,55.26,145.01,24
66,27.16,172.65,22.8,23.78,29.85,22.4,145.01,114.9,24.83,1
66,35.86,78.87,23.27,34.38,22.4,20.33,24.83,145.01,29.85,2
66,25.59,65.92,23.75,19.42,20.33,26.88,29.85,24.83,22.4,3
66,19.92,51.84,22.61,19.7,26.88,20.88,22.4,29.85,20.33,4
66,23.12,51.95,18.46,19.53,20.88,24.63,20.33,22.4,26.88,5
66,23.88,40.81,30.3,19.49,24.63,63.24,26.88,20.33,20.88,6
66,28.32,51.09,40.75,29.46,63.24,111.11,20.88,26.88,24.63,7
66,52.58,46.97,17.52,104.15,111.11,94.83,24.63,20.88,63.24,8
66,35.08,81.32,27.22,72.78,94.83,34.62,63.24,24.63,111.11,9
66,31.1,105.05,24.34,17.53,34.62,32.76,111.11,63.24,94.83,10
66,31.84,72.12,91.95,26.47,32.76,29.27,94.83,111.11,34.62,11
66,62.54,76.34,80.27,18.83,29.27,93.6,34.62,94.83,32.76,12
66,65.48,31.3,46.42,18.36,93.6,101.77,32.76,34.62,29.27,13
66,76.65,28.92,42.59,58.11,101.77,72.92,29.27,32.76,93.6,14
66,98.74,51.54,30.78,101.69,72.92,25.94,93.6,29.27,101.77,15
66,66.9,110.63,32.91,57.0,25.94,27.23,101.77,93.6,72.92,16
66,27.32,65.73,38.58,113.99,27.23,65.88,72.92,101.77,25.94,17
66,27.84,28.58,32.79,19.66,65.88,70.84,25.94,72.92,27.23,18
66,30.75,36.23,41.27,30.75,70.84,80.92,27.23,25.94,65.88,19
66,46.96,32.03,109.15,37.04,80.92,121.36,65.88,27.23,70.84,20
66,52.91,30.1,42.03,110.35,121.36,109.79,70.84,65.88,80.92,21
66,126.89,88.32,55.26,72.76,109.79,50.72,80.92,70.84,121.36,22
66,165.64,135.21,114.9,87.68,50.72,27.16,121.36,80.92,109.79,23
66,167.61,90.7,145.01,70.95,27.16,35.86,109.79,121.36,50.72,24
67,172.65,48.99,24.83,22.8,35.86,25.59,50.72,109.79,27.16,1
67,78.87,53.4,29.85,23.27,25.59,19.92,27.16,50.72,35.86,2
67,65.92,51.82,22.4,23.75,19.92,23.12,35.86,27.16,25.59,3
67,51.84,54.93,20.33,22.61,23.12,23.88,25.59,35.86,19.92,4
67,51.95,46.51,26.88,18.46,23.88,28.32,19.92,25.59,23.12,5
67,40.81,51.36,20.88,30.3,28.32,52.58,23.12,19.92,23.88,6
67,51.09,46.72,24.63,40.75,52.58,35.08,23.88,23.12,28.32,7
67,46.97,59.08,63.24,17.52,35.08,31.1,28.32,23.88,52.58,8
67,81.32,53.95,111.11,27.22,31.1,31.84,52.58,28.32,35.08,9
67,105.05,62.2,94.83,24.34,31.84,62.54,35.08,52.58,31.1,10
67,72.12,56.82,34.62,91.95,62.54,65.48,31.1,35.08,31.84,11
67,76.34,52.04,32.76,80.27,65.48,76.65,31.84,31.1,62.54,12
67,31.3,57.59,29.27,46.42,76.65,98.74,62.54,31.84,65.48,13
67,28.92,57.78,93.6,42.59,98.74,66.9,65.48,62.54,76.65,14
67,51.54,50.14,101.77,30.78,66.9,27.32,76.65,65.48,98.74,15
67,110.63,59.83,72.92,32.91,27.32,27.84,98.74,76.65,66.9,16
67,65.73,46.44,25.94,38.58,27.84,30.75,66.9,98.74,27.32,17
67,28.58,46.35,27.23,32.79,30.75,46.96,27.32,66.9,27.84,18
67,36.23,49.12,65.88,41.27,46.96,52.91,27.84,27.32,30.75,19
67,32.03,60.44,70.84,109.15,52.91,126.89,30.75,27.84,46.96,20
67,30.1,60.78,80.92,42.03,126.89,165.64,46.96,30.75,52.91,21
67,88.32,47.9,121.36,55.26,165.64,167.61,52.91,46.96,126.89,22
67,135.21,47.53,109.79,114.9,167.61,172.65,126.89,52.91,165.64,23
67,90.7,54.33,50.72,145.01,172.65,78.87,165.64,126.89,167.61,24
68,48.99,52.65,27.16,24.83,78.87,65.92,167.61,165.64,172.65,1
68,53.4,51.93,35.86,29.85,65.92,51.84,172.65,167.61,78.87,2
68,51.82,50.92,25.59,22.4,51.84,51.95,78.87,172.65,65.92,3
68,54.93,46.38,19.92,20.33,51.95,40.81,65.92,78.87,51.84,4
68,46.51,58.31,23.12,26.88,40.81,51.09,51.84,65.92,51.95,5
68,51.36,59.93,23.88,20.88,51.09,46.97,51.95,51.84,40.81,6
68,46.72,59.67,28.32,24.63,46.97,81.32,40.81,51.95,51.09,7
68,59.08,61.93,52.58,63.24,81.32,105.05,51.09,40.81,46.97,8
68,53.95,51.94,35.08,111.11,105.05,72.12,46.97,51.09,81.32,9
68,62.2,52.55,31.1,94.83,72.12,76.34,81.32,46.97,105.05,10
68,56.82,57.57,31.84,34.62,76.34,31.3,105.05,81.32,72.12,11
68,52.04,50.88,62.54,32.76,31.3,28.92,72.12,105.05,76.34,12
68,57.59,58.75,65.48,29.27,28.92,51.54,76.34,72.12,31.3,13
68,57.78,59.06,76.65,93.6,51.54,110.63,31.3,76.34,28.92,14
68,50.14,48.85,98.74,101.77,110.63,65.73,28.92,31.3,51.54,15
68,59.83,59.34,66.9,72.92,65.73,28.58,51.54,28.92,110.63,16
68,46.44,58.89,27.32,25.94,28.58,36.23,110.63,51.54,65.73,17
68,46.35,57.85,27.84,27.23,36.23,32.03,65.73,110.63,28.58,18
68,49.12,51.06,30.75,65.88,32.03,30.1,28.58,65.73,36.23,19
68,60.44,48.33,46.96,70.84,30.1,88.32,36.23,28.58,32.03,20
68,60.78,50.18,52.91,80.92,88.32,135.21,32.03,36.23,30.1,21
68,47.9,61.32,126.89,121.36,135.21,90.7,30.1,32.03,88.32,22
68,47.53,49.29,165.64,109.79,90.7,48.99,88.32,30.1,135.21,23
68,54.33,54.51,167.61,50.72,48.99,53.4,135.21,88.32,90.7,24
69,52.65,61.92,172.65,27.16,53.4,51.82,90.7,135.21,48.99,1
69,51.93,51.2,78.87,35.86,51.82,54.93,48.99,90.7,53.4,2
69,50.92,47.39,65.92,25.59,54.93,46.51,53.4,48.99,51.82,3
69,46.38,51.96,51.84,19.92,46.51,51.36,51.82,53.4,54.93,4
69,58.31,51.69,51.95,23.12,51.36,46.72,54.93,51.82,46.51,5
69,59.93,54.6,40.81,23.88,46.72,59.08,46.51,54.93,51.36,6
69,59.67,48.48,51.09,28.32,59.08,53.95,51.36,46.51,46.72,7
69,61.93,53.55,46.97,52.58,53.95,62.2,46.72,51.36,59.08,8
69,51.94,54.47,81.32,35.08,62.2,56.82,59.08,46.72,53.95,9
69,52.55,52.71,105.05,31.1,56.82,52.04,53.95,59.08,62.2,10
69,57.57,55.78,72.12,31.84,52.04,57.59,62.2,53.95,56.82,11
69,50.88,56.6,76.34,62.54,57.59,57.78,56.82,62.2,52.04,12
69,58.75,47.08,31.3,65.48,57.78,50.14,52.04,56.82,57.59,13
69,59.06,47.43,28.92,76.65,50.14,59.83,57.59,52.04,57.78,14
69,48.85,61.71,51.54,98.74,59.83,46.44,57.78,57.59,50.14,15
69,59.34,58.73,110.63,66.9,46.44,46.35,50.14,57.78,59.83,16
69,58.89,61.57,65.73,27.32,46.35,49.12,59.83,50.14,46.44,17
69,57.85,48.09,28.58,27.84,49.12,60.44,46.44,59.83,46.35,18
69,51.06,61.82,36.23,30.75,60.44,60.78,46.35,46.44,49.12,19
69,48.33,51.61,32.03,46.96,60.78,47.9,49.12,46.35,60.44,20
69,50.18,50.35,30.1,52.91,47.9,47.53,60.44,49.12,60.78,21
69,61.32,60.41,88.32,126.89,47.53,54.33,60.78,60.44,47.9,22
69,49.29,49.33,135.21,165.64,54.33,52.65,47.9,60.78,47.53,23
69,54.51,49.55,90.7,167.61,52.65,51.93,47.53,47.9,54.33,24
70,61.92,51.79,48.99,172.65,51.93,50.92,54.33,47.53,52.65,1
70,51.2,48.57,53.4,78.87,50.92,46.38,52.65,54.33,51.93,2
70,47.39,47.12,51.82,65.92,46.38,58.31,51.93,52.65,50.92,3
70,51.96,54.7,54.93,51.84,58.31,59.93,50.92,51.93,46.38,4
70,51.69,57.48,46.51,51.95,59.93,59.67,46.38,50.92,58.31,5
70,54.6,49.39,51.36,40.81,59.67,61.93,58.31,46.38,59.93,6
70,48.48,55.85,46.72,51.09,61.93,51.94,59.93,58.31,59.67,7
70,53.55,61.12,59.08,46.97,51.94,52.55,59.67,59.93,61.93,8
70,54.47,53.06,53.95,81.32,52.55,57.57,61.93,59.67,51.94,9
70,52.71,53.4,62.2,105.05,57.57,50.88,51.94,61.93,52.55,10
70,55.78,48.13,56.82,72.12,50.88,58.75,52.55,51.94,57.57,11
70,56.6,57.09,52.04,76.34,58.75,59.06,57.57,52.55,50.88,12
70,47.08,61.77,57.59,31.3,59.06,48.85,50.88,57.57,58.75,13
70,47.43,56.56,57.78,28.92,48.85,59.34,58.75,50.88,59.06,14
70,61.71,60.85,50.14,51.54,59.34,58.89,59.06,58.75,48.85,15
70,58.73,46.84,59.83,110.63,58.89,57.85,48.85,59.06,59.34,16
70,61.57,50.42,46.44,65.73,57.85,51.06,59.34,48.85,58.89,17
70,48.09,49.2,46.35,28.58,51.06,48.33,58.89,59.34,57.85,18
70,61.82,48.83,49.12,36.23,48.33,50.18,57.85,58.89,51.06,19
70,51.61,56.41,60.44,32.03,50.18,61.32,51.06,57.85,48.33,20
70,50.35,56.64,60.78,30.1,61.32,49.29,48.33,51.06,50.18,21
70,60.41,47.47,47.9,88.32,49.29,54.51,50.18,48.33,61.32,22
70,49.33,57.12,47.53,135.21,54.51,61.92,61.32,50.18,49.29,23
70,49.55,49.09,54.33,90.7,61.92,51.2,49.29,61.32,54.51,24
71,51.79,57.69,52.65,48.99,51.2,47.39,54.51,49.29,61.92,1
71,48.57,50.99,51.93,53.4,47.39,51.96,61.92,54.51,51.2,2
71,47.12,61.34,50.92,51.82,51.96,51.69,51.2,61.92,47.39,3
71,54.7,51.2,46.38,54.93,51.69,54.6,47.39,51.2,51.96,4
71,57.48,57.97,58.31,46.51,54.6,48.48,51.96,47.39,51.69,5
71,49.39,61.58,59.93,51.36,48.48,53.55,51.69,51.96,54.6,6
71,55.85,47.43,59.67,46.72,53.55,54.47,54.6,51.69,48.48,7
71,61.12,53.14,61.93,59.08,54.47,52.71,48.48,54.6,53.55,8
71,53.06,60.52,51.94,53.95,52.71,55.78,53.55,48.48,54.47,9
71,53.4,48.06,52.55,62.2,55.78,56.6,54.47,53.55,52.71,10
71,48.13,47.19,57.57,56.82,56.6,47.08,52.71,54.47,55.78,11
71,57.09,51.38,50.88,52.04,47.08,47.43,55.78,52.71,56.6,12
71,61.77,52.86,58.75,57.59,47.43,61.71,56.6,55.78,47.08,13
71,56.56,49.01,59.06,57.78,61.71,58.73,47.08,56.6,47.43,14
71,60.85,54.01,48.85,50.14,58.73,61.57,47.43,47.08,61.71,15
71,46.84,57.83,59.34,59.83,61.57,48.09,61.71,47.43,58.73,16
71,50.42,46.47,58.89,46.44,48.09,61.82,58.73,61.71,61.57,17
71,49.2,52.06,57.85,46.35,61.82,51.61,61.57,58.73,48.09,18
71,48.83,59.0,51.06,49.12,51.61,50.35,48.09,61.57,61.82,19
71,56.41,57.38,48.33,60.44,50.35,60.41,61.82,48.09,51.61,20
71,56.64,58.24,50.18,60.78,60.41,49.33,51.61,61.82,50.35,21
71,47.47,41.69,61.32,47.9,49.33,49.55,50.35,51.61,60.41,22
71,57.12,49.1,49.29,47.53,49.55,51.79,60.41,50.35,49.33,23
71,49.09,20.02,54.51,54.33,51.79,48.57,49.33,60.41,49.55,24
72,57.69,27.09,61.92,52.65,48.57,47.12,49.55,49.33,51.79,1
72,50.99,25.21,51.2,51.93,47.12,54.7,51.79,49.55,48.57,2
72,61.34,20.64,47.39,50.92,54.7,57.48,48.57,51.79,47.12,3
72,51.2,21.33,51.96,46.38,57.48,49.39,47.12,48.57,54.7,4
72,57.97,58.65,51.69,58.31,49.39,55.85,54.7,47.12,57.48,5
72,61.58,21.45,54.6,59.93,55.85,61.12,57.48,54.7,49.39,6
72,47.43,22.67,48.48,59.67,61.12,53.06,49.39,57.48,55.85,7
72,53.14,31.82,53.55,61.93,53.06,53.4,55.85,49.39,61.12,8
72,60.52,75.67,54.47,51.94,53.4,48.13,61.12,55.85,53.06,9
72,48.06,114.32,52.71,52.55,48.13,57.09,53.06,61.12,53.4,10
72,47.19,80.12,55.78,57.57,57.09,61.77,53.4,53.06,48.13,11
72,51.38,84.0,56.6,50.88,61.77,56.56,48.13,53.4,57.09,12
72,52.86,120.77,47.08,58.75,56.56,60.85,57.09,48.13,61.77,13
72,49.01,91.13,47.43,59.06,60.85,46.84,61.77,57.09,56.56,14
72,54.01,189.95,61.71,48.85,46.84,50.42,56.56,61.77,60.85,15
72,57.83,156.23,58.73,59.34,50.42,49.2,60.85,56.56,46.84,16
72,46.47,48.32,61.57,58.89,49.2,48.83,46.84,60.85,50.42,17
72,52.06,109.61,48.09,57.85,48.83,56.41,50.42,46.84,49.2,18
72,59.0,158.47,61.82,51.06,56.41,56.64,49.2,50.42,48.83,19
72,57.38,157.25,51.61,48.33,56.64,47.47,48.83,49.2,56.41,20
72,58.24,122.56,50.35,50.18,47.47,57.12,56.41,48.83,56.64,21
72,41.69,128.12,60.41,61.32,57.12,49.09,56.64,56.41,47.47,22
72,49.1,69.15,49.33,49.29,49.09,57.69,47.47,56.64,57.12,23
72,20.02,32.41,49.55,54.51,57.69,50.99,57.12,47.47,49.09,24
73,27.09,29.65,51.79,61.92,50.99,61.34,49.09,57.12,57.69,1
73,25.21,23.7,48.57,51.2,61.34,51.2,57.69,49.09,50.99,2
73,20.64,22.15,47.12,47.39,51.2,57.97,50.99,57.69,61.34,3
73,21.33,21.97,54.7,51.96,57.97,61.58,61.34,50.99,51.2,4
73,58.65,18.84,57.48,51.69,61.58,47.43,51.2,61.34,57.97,5
73,21.45,57.54,49.39,54.6,47.43,53.14,57.97,51.2,61.58,6
73,22.67,17.57,55.85,48.48,53.14,60.52,61.58,57.97,47.43,7
73,31.82,17.42,61.12,53.55,60.52,48.06,47.43,61.58,53.14,8
73,75.67,26.87,53.06,54.47,48.06,47.19,53.14,47.43,60.52,9
73,114.32,35.25,53.4,52.71,47.19,51.38,60.52,53.14,48.06,10
