day,hour_of_day,price_d+1,price_d+2,price_d+3,price_d+4,price_d+5,price_d-1,price_d-2,price_d-3,price_d-4,price_d-5,price_t+1,price_t+2,price_t+3,price_t+4,price_t+5,price_t-1,price_t-2,price_t-3,price_t-4,price_t-5,price_td0,solar_d+1,solar_d+2,solar_d+3,solar_d+4,solar_d+5,solar_d-1,solar_d-2,solar_d-3,solar_d-4,solar_d-5,solar_t+1,solar_t+2,solar_t+3,solar_t+4,solar_t+5,solar_t-1,solar_t-2,solar_t-3,solar_t-4,solar_t-5,solar_td0
4,7,2.38,2.75,3.36,2.78,2.51,2.04,3.81,4.13,4.13,4.13,2.58,2.7,3.42,2.54,2.72,1.91,1.83,1.5,1.52,1.52,2.36,2.38,2.75,3.36,2.78,2.51,2.04,3.81,4.13,4.13,4.13,9.96,15.21,18.9,17.8,18.01,0.0,0.0,0.0,0.0,0.0,1.91
4,8,2.42,3.58,3.21,3.05,3.06,3.47,5.07,4.62,4.62,4.62,2.7,3.42,2.54,2.72,2.41,2.36,1.91,1.83,1.5,1.52,2.58,2.42,3.58,3.21,3.05,3.06,3.47,5.07,4.62,4.62,4.62,15.21,18.9,17.8,18.01,19.83,1.91,0.0,0.0,0.0,0.0,9.96
4,9,2.79,3.62,3.38,3.94,3.56,2.65,4.97,5.32,5.32,5.32,3.42,2.54,2.72,2.41,2.16,2.58,2.36,1.91,1.83,1.5,2.7,2.79,3.62,3.38,3.94,3.56,2.65,4.97,5.32,5.32,5.32,18.9,17.8,18.01,19.83,18.87,9.96,1.91,0.0,0.0,0.0,15.21
4,10,2.72,3.21,2.29,2.77,4.0,3.07,3.82,4.79,4.79,4.79,2.54,2.72,2.41,2.16,2.27,2.7,2.58,2.36,1.91,1.83,3.42,2.72,3.21,2.29,2.77,4.0,3.07,3.82,4.79,4.79,4.79,17.8,18.01,19.83,18.87,16.8,15.21,9.96,1.91,0.0,0.0,18.9
4,11,2.17,2.97,1.98,2.53,2.65,2.92,3.99,3.43,3.43,3.43,2.72,2.41,2.16,2.27,2.16,3.42,2.7,2.58,2.36,1.91,2.54,2.17,2.97,1.98,2.53,2.65,2.92,3.99,3.43,3.43,3.43,18.01,19.83,18.87,16.8,13.84,18.9,15.21,9.96,1.91,0.0,17.8
4,12,2.36,2.33,3.32,3.01,3.13,2.68,3.04,4.31,4.31,4.31,2.41,2.16,2.27,2.16,2.28,2.54,3.42,2.7,2.58,2.36,2.72,2.36,2.33,3.32,3.01,3.13,2.68,3.04,4.31,4.31,4.31,19.83,18.87,16.8,13.84,13.6,17.8,18.9,15.21,9.96,1.91,18.01
4,13,2.0,2.37,3.19,3.68,3.28,2.77,3.9,4.56,4.56,4.56,2.16,2.27,2.16,2.28,2.91,2.72,2.54,3.42,2.7,2.58,2.41,2.0,2.37,3.19,3.68,3.28,2.77,3.9,4.56,4.56,4.56,18.87,16.8,13.84,13.6,5.45,18.01,17.8,18.9,15.21,9.96,19.83
4,14,1.57,2.17,2.53,2.64,2.85,1.31,2.43,3.93,3.93,3.93,2.27,2.16,2.28,2.91,2.56,2.41,2.72,2.54,3.42,2.7,2.16,1.57,2.17,2.53,2.64,2.85,1.31,2.43,3.93,3.93,3.93,16.8,13.84,13.6,5.45,0.0,19.83,18.01,17.8,18.9,15.21,18.87
4,15,1.23,2.68,2.61,3.22,3.12,1.76,2.8,3.5,3.5,3.5,2.16,2.28,2.91,2.56,2.7,2.16,2.41,2.72,2.54,3.42,2.27,1.23,2.68,2.61,3.22,3.12,1.76,2.8,3.5,3.5,3.5,13.84,13.6,5.45,0.0,0.0,18.87,19.83,18.01,17.8,18.9,16.8
4,16,0.79,1.99,1.21,1.81,3.08,2.44,2.99,3.88,3.88,3.88,2.28,2.91,2.56,2.7,2.61,2.27,2.16,2.41,2.72,2.54,2.16,0.79,1.99,1.21,1.81,3.08,2.44,2.99,3.88,3.88,3.88,13.6,5.45,0.0,0.0,0.0,16.8,18.87,19.83,18.01,17.8,13.84
4,17,1.9,2.13,1.47,2.09,2.92,2.48,2.69,3.36,3.36,3.36,2.91,2.56,2.7,2.61,2.51,2.16,2.27,2.16,2.41,2.72,2.28,1.9,2.13,1.47,2.09,2.92,2.48,2.69,3.36,3.36,3.36,5.45,0.0,0.0,0.0,0.0,13.84,16.8,18.87,19.83,18.01,13.6
4,18,1.94,2.38,2.59,2.83,2.59,2.71,2.51,3.43,3.43,3.43,2.56,2.7,2.61,2.51,1.61,2.28,2.16,2.27,2.16,2.41,2.91,1.94,2.38,2.59,2.83,2.59,2.71,2.51,3.43,3.43,3.43,0.0,0.0,0.0,0.0,0.0,13.6,13.84,16.8,18.87,19.83,5.45
4,19,1.56,2.59,2.92,2.72,3.23,3.43,2.54,3.7,3.7,3.7,2.7,2.61,2.51,1.61,1.69,2.91,2.28,2.16,2.27,2.16,2.56,1.56,2.59,2.92,2.72,3.23,3.43,2.54,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,5.45,13.6,13.84,16.8,18.87,0.0
4,20,2.14,2.42,2.7,2.99,2.82,2.89,2.86,2.97,2.97,2.97,2.61,2.51,1.61,1.69,1.72,2.56,2.91,2.28,2.16,2.27,2.7,2.14,2.42,2.7,2.99,2.82,2.89,2.86,2.97,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,5.45,13.6,13.84,16.8,0.0
4,21,1.5,2.73,3.1,2.76,2.69,2.31,2.83,2.43,2.43,2.43,2.51,1.61,1.69,1.72,1.63,2.7,2.56,2.91,2.28,2.16,2.61,1.5,2.73,3.1,2.76,2.69,2.31,2.83,2.43,2.43,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,13.6,13.84,0.0
4,22,1.5,2.32,2.45,2.75,2.86,3.65,2.92,3.35,3.35,3.35,1.61,1.69,1.72,1.63,1.29,2.61,2.7,2.56,2.91,2.28,2.51,1.5,2.32,2.45,2.75,2.86,3.65,2.92,3.35,3.35,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,13.6,0.0
4,23,1.43,1.92,2.74,2.43,2.22,2.31,1.8,2.09,2.09,2.09,1.69,1.72,1.63,1.29,1.47,2.51,2.61,2.7,2.56,2.91,1.61,1.43,1.92,2.74,2.43,2.22,2.31,1.8,2.09,2.09,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0
4,24,1.34,1.59,1.95,1.91,2.44,1.47,1.42,1.49,1.49,1.49,1.72,1.63,1.29,1.47,1.84,1.61,2.51,2.61,2.7,2.56,1.69,1.34,1.59,1.95,1.91,2.44,1.47,1.42,1.49,1.49,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,1.25,2.0,1.78,2.35,2.17,1.64,1.33,1.7,1.28,1.28,1.63,1.29,1.47,1.84,1.83,1.69,1.61,2.51,2.61,2.7,1.72,1.25,2.0,1.78,2.35,2.17,1.64,1.33,1.7,1.28,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,1.23,1.76,1.57,1.94,1.7,1.52,1.56,1.58,1.27,1.27,1.29,1.47,1.84,1.83,2.38,1.72,1.69,1.61,2.51,2.61,1.63,1.23,1.76,1.57,1.94,1.7,1.52,1.56,1.58,1.27,1.27,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
5,3,1.46,1.41,1.83,1.65,1.34,1.52,1.19,1.49,1.12,1.12,1.47,1.84,1.83,2.38,2.42,1.63,1.72,1.69,1.61,2.51,1.29,1.46,1.41,1.83,1.65,1.34,1.52,1.19,1.49,1.12,1.12,0.0,0.0,0.0,0.9,9.61,0.0,0.0,0.0,0.0,0.0,0.0
5,4,1.41,1.39,1.76,2.04,1.2,1.5,1.41,1.48,0.89,0.89,1.84,1.83,2.38,2.42,2.79,1.29,1.63,1.72,1.69,1.61,1.47,1.41,1.39,1.76,2.04,1.2,1.5,1.41,1.48,0.89,0.89,0.0,0.0,0.9,9.61,15.35,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.59,1.96,1.58,2.25,1.4,1.83,1.38,1.72,1.32,1.32,1.83,2.38,2.42,2.79,2.72,1.47,1.29,1.63,1.72,1.69,1.84,1.59,1.96,1.58,2.25,1.4,1.83,1.38,1.72,1.32,1.32,0.0,0.9,9.61,15.35,20.45,0.0,0.0,0.0,0.0,0.0,0.0
5,6,1.4,1.72,1.86,1.96,2.76,1.91,1.73,1.71,1.65,1.65,2.38,2.42,2.79,2.72,2.17,1.84,1.47,1.29,1.63,1.72,1.83,1.4,1.72,1.86,1.96,2.76,1.91,1.73,1.71,1.65,1.65,0.9,9.61,15.35,20.45,23.13,0.0,0.0,0.0,0.0,0.0,0.0
5,7,2.75,3.36,2.78,2.51,5.54,2.36,2.04,3.81,4.13,4.13,2.42,2.79,2.72,2.17,2.36,1.83,1.84,1.47,1.29,1.63,2.38,2.75,3.36,2.78,2.51,5.54,2.36,2.04,3.81,4.13,4.13,9.61,15.35,20.45,23.13,20.56,0.0,0.0,0.0,0.0,0.0,0.9
5,8,3.58,3.21,3.05,3.06,4.57,2.58,3.47,5.07,4.62,4.62,2.79,2.72,2.17,2.36,2.0,2.38,1.83,1.84,1.47,1.29,2.42,3.58,3.21,3.05,3.06,4.57,2.58,3.47,5.07,4.62,4.62,15.35,20.45,23.13,20.56,24.05,0.9,0.0,0.0,0.0,0.0,9.61
5,9,3.62,3.38,3.94,3.56,4.32,2.7,2.65,4.97,5.32,5.32,2.72,2.17,2.36,2.0,1.57,2.42,2.38,1.83,1.84,1.47,2.79,3.62,3.38,3.94,3.56,4.32,2.7,2.65,4.97,5.32,5.32,20.45,23.13,20.56,24.05,22.15,9.61,0.9,0.0,0.0,0.0,15.35
5,10,3.21,2.29,2.77,4.0,5.19,3.42,3.07,3.82,4.79,4.79,2.17,2.36,2.0,1.57,1.23,2.79,2.42,2.38,1.83,1.84,2.72,3.21,2.29,2.77,4.0,5.19,3.42,3.07,3.82,4.79,4.79,23.13,20.56,24.05,22.15,15.22,15.35,9.61,0.9,0.0,0.0,20.45
5,11,2.97,1.98,2.53,2.65,4.23,2.54,2.92,3.99,3.43,3.43,2.36,2.0,1.57,1.23,0.79,2.72,2.79,2.42,2.38,1.83,2.17,2.97,1.98,2.53,2.65,4.23,2.54,2.92,3.99,3.43,3.43,20.56,24.05,22.15,15.22,13.36,20.45,15.35,9.61,0.9,0.0,23.13
5,12,2.33,3.32,3.01,3.13,3.29,2.72,2.68,3.04,4.31,4.31,2.0,1.57,1.23,0.79,1.9,2.17,2.72,2.79,2.42,2.38,2.36,2.33,3.32,3.01,3.13,3.29,2.72,2.68,3.04,4.31,4.31,24.05,22.15,15.22,13.36,7.61,23.13,20.45,15.35,9.61,0.9,20.56
5,13,2.37,3.19,3.68,3.28,2.92,2.41,2.77,3.9,4.56,4.56,1.57,1.23,0.79,1.9,1.94,2.36,2.17,2.72,2.79,2.42,2.0,2.37,3.19,3.68,3.28,2.92,2.41,2.77,3.9,4.56,4.56,22.15,15.22,13.36,7.61,3.06,20.56,23.13,20.45,15.35,9.61,24.05
5,14,2.17,2.53,2.64,2.85,2.28,2.16,1.31,2.43,3.93,3.93,1.23,0.79,1.9,1.94,1.56,2.0,2.36,2.17,2.72,2.79,1.57,2.17,2.53,2.64,2.85,2.28,2.16,1.31,2.43,3.93,3.93,15.22,13.36,7.61,3.06,0.0,24.05,20.56,23.13,20.45,15.35,22.15
5,15,2.68,2.61,3.22,3.12,2.3,2.27,1.76,2.8,3.5,3.5,0.79,1.9,1.94,1.56,2.14,1.57,2.0,2.36,2.17,2.72,1.23,2.68,2.61,3.22,3.12,2.3,2.27,1.76,2.8,3.5,3.5,13.36,7.61,3.06,0.0,0.0,22.15,24.05,20.56,23.13,20.45,15.22
5,16,1.99,1.21,1.81,3.08,2.04,2.16,2.44,2.99,3.88,3.88,1.9,1.94,1.56,2.14,1.5,1.23,1.57,2.0,2.36,2.17,0.79,1.99,1.21,1.81,3.08,2.04,2.16,2.44,2.99,3.88,3.88,7.61,3.06,0.0,0.0,0.0,15.22,22.15,24.05,20.56,23.13,13.36
5,17,2.13,1.47,2.09,2.92,2.82,2.28,2.48,2.69,3.36,3.36,1.94,1.56,2.14,1.5,1.5,0.79,1.23,1.57,2.0,2.36,1.9,2.13,1.47,2.09,2.92,2.82,2.28,2.48,2.69,3.36,3.36,3.06,0.0,0.0,0.0,0.0,13.36,15.22,22.15,24.05,20.56,7.61
5,18,2.38,2.59,2.83,2.59,3.13,2.91,2.71,2.51,3.43,3.43,1.56,2.14,1.5,1.5,1.43,1.9,0.79,1.23,1.57,2.0,1.94,2.38,2.59,2.83,2.59,3.13,2.91,2.71,2.51,3.43,3.43,0.0,0.0,0.0,0.0,0.0,7.61,13.36,15.22,22.15,24.05,3.06
5,19,2.59,2.92,2.72,3.23,3.3,2.56,3.43,2.54,3.7,3.7,2.14,1.5,1.5,1.43,1.34,1.94,1.9,0.79,1.23,1.57,1.56,2.59,2.92,2.72,3.23,3.3,2.56,3.43,2.54,3.7,3.7,0.0,0.0,0.0,0.0,0.0,3.06,7.61,13.36,15.22,22.15,0.0
5,20,2.42,2.7,2.99,2.82,2.52,2.7,2.89,2.86,2.97,2.97,1.5,1.5,1.43,1.34,1.25,1.56,1.94,1.9,0.79,1.23,2.14,2.42,2.7,2.99,2.82,2.52,2.7,2.89,2.86,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,3.06,7.61,13.36,15.22,0.0
5,21,2.73,3.1,2.76,2.69,2.82,2.61,2.31,2.83,2.43,2.43,1.5,1.43,1.34,1.25,1.23,2.14,1.56,1.94,1.9,0.79,1.5,2.73,3.1,2.76,2.69,2.82,2.61,2.31,2.83,2.43,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,7.61,13.36,0.0
5,22,2.32,2.45,2.75,2.86,2.09,2.51,3.65,2.92,3.35,3.35,1.43,1.34,1.25,1.23,1.46,1.5,2.14,1.56,1.94,1.9,1.5,2.32,2.45,2.75,2.86,2.09,2.51,3.65,2.92,3.35,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,7.61,0.0
5,23,1.92,2.74,2.43,2.22,1.83,1.61,2.31,1.8,2.09,2.09,1.34,1.25,1.23,1.46,1.41,1.5,1.5,2.14,1.56,1.94,1.43,1.92,2.74,2.43,2.22,1.83,1.61,2.31,1.8,2.09,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0
5,24,1.59,1.95,1.91,2.44,1.76,1.69,1.47,1.42,1.49,1.49,1.25,1.23,1.46,1.41,1.59,1.43,1.5,1.5,2.14,1.56,1.34,1.59,1.95,1.91,2.44,1.76,1.69,1.47,1.42,1.49,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,2.0,1.78,2.35,2.17,1.44,1.72,1.64,1.33,1.7,1.28,1.23,1.46,1.41,1.59,1.4,1.34,1.43,1.5,1.5,2.14,1.25,2.0,1.78,2.35,2.17,1.44,1.72,1.64,1.33,1.7,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,1.76,1.57,1.94,1.7,1.47,1.63,1.52,1.56,1.58,1.27,1.46,1.41,1.59,1.4,2.75,1.25,1.34,1.43,1.5,1.5,1.23,1.76,1.57,1.94,1.7,1.47,1.63,1.52,1.56,1.58,1.27,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0
6,3,1.41,1.83,1.65,1.34,1.19,1.29,1.52,1.19,1.49,1.12,1.41,1.59,1.4,2.75,3.58,1.23,1.25,1.34,1.43,1.5,1.46,1.41,1.83,1.65,1.34,1.19,1.29,1.52,1.19,1.49,1.12,0.0,0.0,0.0,0.74,6.48,0.0,0.0,0.0,0.0,0.0,0.0
6,4,1.39,1.76,2.04,1.2,1.36,1.47,1.5,1.41,1.48,0.89,1.59,1.4,2.75,3.58,3.62,1.46,1.23,1.25,1.34,1.43,1.41,1.39,1.76,2.04,1.2,1.36,1.47,1.5,1.41,1.48,0.89,0.0,0.0,0.74,6.48,12.21,0.0,0.0,0.0,0.0,0.0,0.0
6,5,1.96,1.58,2.25,1.4,1.29,1.84,1.83,1.38,1.72,1.32,1.4,2.75,3.58,3.62,3.21,1.41,1.46,1.23,1.25,1.34,1.59,1.96,1.58,2.25,1.4,1.29,1.84,1.83,1.38,1.72,1.32,0.0,0.74,6.48,12.21,13.45,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.72,1.86,1.96,2.76,1.47,1.83,1.91,1.73,1.71,1.65,2.75,3.58,3.62,3.21,2.97,1.59,1.41,1.46,1.23,1.25,1.4,1.72,1.86,1.96,2.76,1.47,1.83,1.91,1.73,1.71,1.65,0.74,6.48,12.21,13.45,17.01,0.0,0.0,0.0,0.0,0.0,0.0
6,7,3.36,2.78,2.51,5.54,2.5,2.38,2.36,2.04,3.81,4.13,3.58,3.62,3.21,2.97,2.33,1.4,1.59,1.41,1.46,1.23,2.75,3.36,2.78,2.51,5.54,2.5,2.38,2.36,2.04,3.81,4.13,6.48,12.21,13.45,17.01,17.99,0.0,0.0,0.0,0.0,0.0,0.74
6,8,3.21,3.05,3.06,4.57,4.27,2.42,2.58,3.47,5.07,4.62,3.62,3.21,2.97,2.33,2.37,2.75,1.4,1.59,1.41,1.46,3.58,3.21,3.05,3.06,4.57,4.27,2.42,2.58,3.47,5.07,4.62,12.21,13.45,17.01,17.99,21.05,0.74,0.0,0.0,0.0,0.0,6.48
6,9,3.38,3.94,3.56,4.32,4.5,2.79,2.7,2.65,4.97,5.32,3.21,2.97,2.33,2.37,2.17,3.58,2.75,1.4,1.59,1.41,3.62,3.38,3.94,3.56,4.32,4.5,2.79,2.7,2.65,4.97,5.32,13.45,17.01,17.99,21.05,21.38,6.48,0.74,0.0,0.0,0.0,12.21
6,10,2.29,2.77,4.0,5.19,3.79,2.72,3.42,3.07,3.82,4.79,2.97,2.33,2.37,2.17,2.68,3.62,3.58,2.75,1.4,1.59,3.21,2.29,2.77,4.0,5.19,3.79,2.72,3.42,3.07,3.82,4.79,17.01,17.99,21.05,21.38,19.83,12.21,6.48,0.74,0.0,0.0,13.45
6,11,1.98,2.53,2.65,4.23,4.12,2.17,2.54,2.92,3.99,3.43,2.33,2.37,2.17,2.68,1.99,3.21,3.62,3.58,2.75,1.4,2.97,1.98,2.53,2.65,4.23,4.12,2.17,2.54,2.92,3.99,3.43,17.99,21.05,21.38,19.83,16.69,13.45,12.21,6.48,0.74,0.0,17.01
6,12,3.32,3.01,3.13,3.29,3.25,2.36,2.72,2.68,3.04,4.31,2.37,2.17,2.68,1.99,2.13,2.97,3.21,3.62,3.58,2.75,2.33,3.32,3.01,3.13,3.29,3.25,2.36,2.72,2.68,3.04,4.31,21.05,21.38,19.83,16.69,10.31,17.01,13.45,12.21,6.48,0.74,17.99
6,13,3.19,3.68,3.28,2.92,2.63,2.0,2.41,2.77,3.9,4.56,2.17,2.68,1.99,2.13,2.38,2.33,2.97,3.21,3.62,3.58,2.37,3.19,3.68,3.28,2.92,2.63,2.0,2.41,2.77,3.9,4.56,21.38,19.83,16.69,10.31,3.1,17.99,17.01,13.45,12.21,6.48,21.05
6,14,2.53,2.64,2.85,2.28,2.36,1.57,2.16,1.31,2.43,3.93,2.68,1.99,2.13,2.38,2.59,2.37,2.33,2.97,3.21,3.62,2.17,2.53,2.64,2.85,2.28,2.36,1.57,2.16,1.31,2.43,3.93,19.83,16.69,10.31,3.1,0.0,21.05,17.99,17.01,13.45,12.21,21.38
6,15,2.61,3.22,3.12,2.3,2.15,1.23,2.27,1.76,2.8,3.5,1.99,2.13,2.38,2.59,2.42,2.17,2.37,2.33,2.97,3.21,2.68,2.61,3.22,3.12,2.3,2.15,1.23,2.27,1.76,2.8,3.5,16.69,10.31,3.1,0.0,0.0,21.38,21.05,17.99,17.01,13.45,19.83
6,16,1.21,1.81,3.08,2.04,3.13,0.79,2.16,2.44,2.99,3.88,2.13,2.38,2.59,2.42,2.73,2.68,2.17,2.37,2.33,2.97,1.99,1.21,1.81,3.08,2.04,3.13,0.79,2.16,2.44,2.99,3.88,10.31,3.1,0.0,0.0,0.0,19.83,21.38,21.05,17.99,17.01,16.69
6,17,1.47,2.09,2.92,2.82,2.99,1.9,2.28,2.48,2.69,3.36,2.38,2.59,2.42,2.73,2.32,1.99,2.68,2.17,2.37,2.33,2.13,1.47,2.09,2.92,2.82,2.99,1.9,2.28,2.48,2.69,3.36,3.1,0.0,0.0,0.0,0.0,16.69,19.83,21.38,21.05,17.99,10.31
6,18,2.59,2.83,2.59,3.13,2.76,1.94,2.91,2.71,2.51,3.43,2.59,2.42,2.73,2.32,1.92,2.13,1.99,2.68,2.17,2.37,2.38,2.59,2.83,2.59,3.13,2.76,1.94,2.91,2.71,2.51,3.43,0.0,0.0,0.0,0.0,0.0,10.31,16.69,19.83,21.38,21.05,3.1
6,19,2.92,2.72,3.23,3.3,3.53,1.56,2.56,3.43,2.54,3.7,2.42,2.73,2.32,1.92,1.59,2.38,2.13,1.99,2.68,2.17,2.59,2.92,2.72,3.23,3.3,3.53,1.56,2.56,3.43,2.54,3.7,0.0,0.0,0.0,0.0,0.0,3.1,10.31,16.69,19.83,21.38,0.0
6,20,2.7,2.99,2.82,2.52,3.21,2.14,2.7,2.89,2.86,2.97,2.73,2.32,1.92,1.59,2.0,2.59,2.38,2.13,1.99,2.68,2.42,2.7,2.99,2.82,2.52,3.21,2.14,2.7,2.89,2.86,2.97,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.31,16.69,19.83,0.0
6,21,3.1,2.76,2.69,2.82,3.15,1.5,2.61,2.31,2.83,2.43,2.32,1.92,1.59,2.0,1.76,2.42,2.59,2.38,2.13,1.99,2.73,3.1,2.76,2.69,2.82,3.15,1.5,2.61,2.31,2.83,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.31,16.69,0.0
6,22,2.45,2.75,2.86,2.09,2.67,1.5,2.51,3.65,2.92,3.35,1.92,1.59,2.0,1.76,1.41,2.73,2.42,2.59,2.38,2.13,2.32,2.45,2.75,2.86,2.09,2.67,1.5,2.51,3.65,2.92,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.31,0.0
6,23,2.74,2.43,2.22,1.83,2.39,1.43,1.61,2.31,1.8,2.09,1.59,2.0,1.76,1.41,1.39,2.32,2.73,2.42,2.59,2.38,1.92,2.74,2.43,2.22,1.83,2.39,1.43,1.61,2.31,1.8,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
6,24,1.95,1.91,2.44,1.76,1.36,1.34,1.69,1.47,1.42,1.49,2.0,1.76,1.41,1.39,1.96,1.92,2.32,2.73,2.42,2.59,1.59,1.95,1.91,2.44,1.76,1.36,1.34,1.69,1.47,1.42,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,1.78,2.35,2.17,1.44,1.7,1.25,1.72,1.64,1.33,1.7,1.76,1.41,1.39,1.96,1.72,1.59,1.92,2.32,2.73,2.42,2.0,1.78,2.35,2.17,1.44,1.7,1.25,1.72,1.64,1.33,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2,1.57,1.94,1.7,1.47,1.19,1.23,1.63,1.52,1.56,1.58,1.41,1.39,1.96,1.72,3.36,2.0,1.59,1.92,2.32,2.73,1.76,1.57,1.94,1.7,1.47,1.19,1.23,1.63,1.52,1.56,1.58,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0
7,3,1.83,1.65,1.34,1.19,1.09,1.46,1.29,1.52,1.19,1.49,1.39,1.96,1.72,3.36,3.21,1.76,2.0,1.59,1.92,2.32,1.41,1.83,1.65,1.34,1.19,1.09,1.46,1.29,1.52,1.19,1.49,0.0,0.0,0.0,1.88,8.85,0.0,0.0,0.0,0.0,0.0,0.0
7,4,1.76,2.04,1.2,1.36,0.88,1.41,1.47,1.5,1.41,1.48,1.96,1.72,3.36,3.21,3.38,1.41,1.76,2.0,1.59,1.92,1.39,1.76,2.04,1.2,1.36,0.88,1.41,1.47,1.5,1.41,1.48,0.0,0.0,1.88,8.85,16.39,0.0,0.0,0.0,0.0,0.0,0.0
7,5,1.58,2.25,1.4,1.29,1.12,1.59,1.84,1.83,1.38,1.72,1.72,3.36,3.21,3.38,2.29,1.39,1.41,1.76,2.0,1.59,1.96,1.58,2.25,1.4,1.29,1.12,1.59,1.84,1.83,1.38,1.72,0.0,1.88,8.85,16.39,18.73,0.0,0.0,0.0,0.0,0.0,0.0
7,6,1.86,1.96,2.76,1.47,2.63,1.4,1.83,1.91,1.73,1.71,3.36,3.21,3.38,2.29,1.98,1.96,1.39,1.41,1.76,2.0,1.72,1.86,1.96,2.76,1.47,2.63,1.4,1.83,1.91,1.73,1.71,1.88,8.85,16.39,18.73,17.82,0.0,0.0,0.0,0.0,0.0,0.0
7,7,2.78,2.51,5.54,2.5,5.26,2.75,2.38,2.36,2.04,3.81,3.21,3.38,2.29,1.98,3.32,1.72,1.96,1.39,1.41,1.76,3.36,2.78,2.51,5.54,2.5,5.26,2.75,2.38,2.36,2.04,3.81,8.85,16.39,18.73,17.82,15.5,0.0,0.0,0.0,0.0,0.0,1.88
7,8,3.05,3.06,4.57,4.27,4.72,3.58,2.42,2.58,3.47,5.07,3.38,2.29,1.98,3.32,3.19,3.36,1.72,1.96,1.39,1.41,3.21,3.05,3.06,4.57,4.27,4.72,3.58,2.42,2.58,3.47,5.07,16.39,18.73,17.82,15.5,13.66,1.88,0.0,0.0,0.0,0.0,8.85
7,9,3.94,3.56,4.32,4.5,4.55,3.62,2.79,2.7,2.65,4.97,2.29,1.98,3.32,3.19,2.53,3.21,3.36,1.72,1.96,1.39,3.38,3.94,3.56,4.32,4.5,4.55,3.62,2.79,2.7,2.65,4.97,18.73,17.82,15.5,13.66,13.26,8.85,1.88,0.0,0.0,0.0,16.39
7,10,2.77,4.0,5.19,3.79,6.95,3.21,2.72,3.42,3.07,3.82,1.98,3.32,3.19,2.53,2.61,3.38,3.21,3.36,1.72,1.96,2.29,2.77,4.0,5.19,3.79,6.95,3.21,2.72,3.42,3.07,3.82,17.82,15.5,13.66,13.26,11.04,16.39,8.85,1.88,0.0,0.0,18.73
7,11,2.53,2.65,4.23,4.12,6.53,2.97,2.17,2.54,2.92,3.99,3.32,3.19,2.53,2.61,1.21,2.29,3.38,3.21,3.36,1.72,1.98,2.53,2.65,4.23,4.12,6.53,2.97,2.17,2.54,2.92,3.99,15.5,13.66,13.26,11.04,10.21,18.73,16.39,8.85,1.88,0.0,17.82
7,12,3.01,3.13,3.29,3.25,4.44,2.33,2.36,2.72,2.68,3.04,3.19,2.53,2.61,1.21,1.47,1.98,2.29,3.38,3.21,3.36,3.32,3.01,3.13,3.29,3.25,4.44,2.33,2.36,2.72,2.68,3.04,13.66,13.26,11.04,10.21,7.13,17.82,18.73,16.39,8.85,1.88,15.5
7,13,3.68,3.28,2.92,2.63,4.6,2.37,2.0,2.41,2.77,3.9,2.53,2.61,1.21,1.47,2.59,3.32,1.98,2.29,3.38,3.21,3.19,3.68,3.28,2.92,2.63,4.6,2.37,2.0,2.41,2.77,3.9,13.26,11.04,10.21,7.13,3.02,15.5,17.82,18.73,16.39,8.85,13.66
