t1,t2,t3,t4,t5,t6,t7,exp_ma,hour,slope1,slope2,curr_pred,actual
0,0,0,0,0,0,0,141.385465271,19,0,0,0,0
0,0,0,0,0,0,0,141.385465271,20,0,0,0,0
0,0,0,0,0,0,0,141.385465271,21,0,0,0,0
0,0,0,0,0,0,0,141.385465271,22,0,0,0,0
0,0,0,0,0,0,0,141.385465271,23,0,0,0,0
0,0,0,0,0,0,0,140.955736212,0,0,0,0,0
0,0,0,0,0,0,0,140.955736212,1,0,0,0,0
0,0,0,0,0,0,0,140.955736212,2,0,0,0,0
0,0,0,0,0,0,0,140.955736212,3,0,0,0,0
0,0,0,0,0,0,0,140.955736212,4,0,0,0,0
0,0,0,0,0,0,0,140.955736212,5,0,0.06,0,0
0.17,0.06,0.13,0.31,0.06,0.21,0.31,140.955736212,6,0.06,1.56,0.06,0.0
2.47,1.6,4.65,9.4,1.65,6.31,7.65,140.955736212,7,1.56,3.04,1.62,6.93
3.91,4.5,11.6,15.2,4.56,9.91,11.92,140.955736212,8,3.04,5.5,4.66,17.65
6.33,9.31,17.29,17.95,8.87,13.41,16.39,140.955736212,9,5.5,3.3200000000000003,10.16,22.46
9.8,15.76,22.42,18.4,12.5,11.68,20.86,140.955736212,10,3.3200000000000003,5.849999999999998,13.48,23.75
10.15,19.16,20.77,20.72,12.78,9.2,19.27,140.955736212,11,5.849999999999998,0.9000000000000021,19.33,23.46
11.53,16.91,20.31,18.82,16.72,7.72,16.12,140.955736212,12,0.9000000000000021,-3.5100000000000016,20.23,24.4
8.6,14.7,18.26,21.13,16.83,8.73,16.36,140.955736212,13,-3.5100000000000016,1.8000000000000007,16.72,24.7
7.36,14.9,18.85,21.29,15.38,7.92,17.19,140.955736212,14,1.8000000000000007,-5.959999999999999,18.52,24.19
6.13,13.94,16.1,17.26,15.94,5.52,11.07,140.955736212,15,-5.959999999999999,-3.960000000000001,12.56,22.48
3.04,8.9,7.83,10.91,10.79,3.17,6.47,140.955736212,16,-3.960000000000001,-5.77,8.6,17.06
0.61,2.8,1.17,2.94,4.93,0.64,1.27,140.955736212,17,-5.77,-2.83,2.83,5.1
0,0,0,0,0,0,0,140.955736212,18,-2.83,0,0,0
0,0,0,0,0,0,0,140.955736212,19,0,0,0,0
0,0,0,0,0,0,0,140.955736212,20,0,0,0,0
0,0,0,0,0,0,0,140.955736212,21,0,0,0,0
0,0,0,0,0,0,0,140.955736212,22,0,0,0,0
0,0,0,0,0,0,0,140.955736212,23,0,0,0,0
0,0,0,0,0,0,0,141.125859171,0,0,0,0,0
0,0,0,0,0,0,0,141.125859171,1,0,0,0,0
0,0,0,0,0,0,0,141.125859171,2,0,0,0,0
0,0,0,0,0,0,0,141.125859171,3,0,0,0,0
0,0,0,0,0,0,0,141.125859171,4,0,0,0,0
0,0,0,0,0,0,0,141.125859171,5,0,0.13,0,0
0.06,0.17,0.06,0.13,0.31,0.06,0.21,141.125859171,6,0.13,4.97,0.13,0.0
1.62,2.47,1.6,4.65,9.4,1.65,6.31,141.125859171,7,4.97,7.27,5.1,6.12
4.66,3.91,4.5,11.6,15.2,4.56,9.91,141.125859171,8,7.27,2.6000000000000014,12.37,14.16
10.16,6.33,9.31,17.29,17.95,8.87,13.41,141.125859171,9,2.6000000000000014,4.839999999999998,14.97,19.02
13.48,9.8,15.76,22.42,18.4,12.5,11.68,141.125859171,10,4.839999999999998,-2.75,19.81,21.26
19.33,10.15,19.16,20.77,20.72,12.78,9.2,141.125859171,11,-2.75,2.900000000000002,17.06,22.09
20.23,11.53,16.91,20.31,18.82,16.72,7.72,141.125859171,12,2.900000000000002,-1.2200000000000024,19.96,24.11
16.72,8.6,14.7,18.26,21.13,16.83,8.73,141.125859171,13,-1.2200000000000024,-4.339999999999998,18.74,25.14
18.52,7.36,14.9,18.85,21.29,15.38,7.92,141.125859171,14,-4.339999999999998,-3.360000000000001,14.4,24.9
12.56,6.13,13.94,16.1,17.26,15.94,5.52,141.125859171,15,-3.360000000000001,-1.1499999999999986,11.04,22.94
8.6,3.04,8.9,7.83,10.91,10.79,3.17,141.125859171,16,-1.1499999999999986,-7.41,9.89,17.31
2.83,0.61,2.8,1.17,2.94,4.93,0.64,141.125859171,17,-7.41,-2.48,2.48,5.19
0,0,0,0,0,0,0,141.125859171,18,-2.48,0,0,0
0,0,0,0,0,0,0,141.125859171,19,0,0,0,0
0,0,0,0,0,0,0,141.125859171,20,0,0,0,0
0,0,0,0,0,0,0,141.125859171,21,0,0,0,0
0,0,0,0,0,0,0,141.125859171,22,0,0,0,0
0,0,0,0,0,0,0,141.125859171,23,0,0,0,0
0,0,0,0,0,0,0,139.20106217,0,0,0,0,0
0,0,0,0,0,0,0,139.20106217,1,0,0,0,0
0,0,0,0,0,0,0,139.20106217,2,0,0,0,0
0,0,0,0,0,0,0,139.20106217,3,0,0,0,0
0,0,0,0,0,0,0,139.20106217,4,0,0,0,0
0,0,0,0,0,0,0,139.20106217,5,0,0.17,0,0
0.13,0.06,0.17,0.06,0.13,0.31,0.06,139.20106217,6,0.17,6.16,0.17,0.0
5.1,1.62,2.47,1.6,4.65,9.4,1.65,139.20106217,7,6.16,4.09,6.33,6.87
12.37,4.66,3.91,4.5,11.6,15.2,4.56,139.20106217,8,4.09,-0.05000000000000071,10.42,16.66
14.97,10.16,6.33,9.31,17.29,17.95,8.87,139.20106217,9,-0.05000000000000071,1.700000000000001,10.37,21.52
19.81,13.48,9.8,15.76,22.42,18.4,12.5,139.20106217,10,1.700000000000001,-1.0999999999999996,12.07,23.46
17.06,19.33,10.15,19.16,20.77,20.72,12.78,139.20106217,11,-1.0999999999999996,-0.41999999999999993,10.97,24.31
19.96,20.23,11.53,16.91,20.31,18.82,16.72,139.20106217,12,-0.41999999999999993,-1.3000000000000007,10.55,25.26
18.74,16.72,8.6,14.7,18.26,21.13,16.83,139.20106217,13,-1.3000000000000007,-2.6500000000000004,9.25,25.45
14.4,18.52,7.36,14.9,18.85,21.29,15.38,139.20106217,14,-2.6500000000000004,-1.5099999999999998,6.6,24.71
11.04,12.56,6.13,13.94,16.1,17.26,15.94,139.20106217,15,-1.5099999999999998,-2.82,5.09,23.0
9.89,8.6,3.04,8.9,7.83,10.91,10.79,139.20106217,16,-2.82,-1.74,2.27,17.37
2.48,2.83,0.61,2.8,1.17,2.94,4.93,139.20106217,17,-1.74,-0.53,0.53,5.24
0,0,0,0,0,0,0,139.20106217,18,-0.53,0,0,0
0,0,0,0,0,0,0,139.20106217,19,0,0,0,0
0,0,0,0,0,0,0,139.20106217,20,0,0,0,0
0,0,0,0,0,0,0,139.20106217,21,0,0,0,0
0,0,0,0,0,0,0,139.20106217,22,0,0,0,0
0,0,0,0,0,0,0,139.20106217,23,0,0,0,0
0,0,0,0,0,0,0,137.655557232,0,0,0,0,0
0,0,0,0,0,0,0,137.655557232,1,0,0,0,0
0,0,0,0,0,0,0,137.655557232,2,0,0,0,0
0,0,0,0,0,0,0,137.655557232,3,0,0,0,0
0,0,0,0,0,0,0,137.655557232,4,0,0,0,0
0,0,0,0,0,0,0,137.655557232,5,0,0.07,0,0
0.17,0.13,0.06,0.17,0.06,0.13,0.31,137.655557232,6,0.07,2.81,0.07,0.0
6.33,5.1,1.62,2.47,1.6,4.65,9.4,137.655557232,7,2.81,4.62,2.88,8.47
10.42,12.37,4.66,3.91,4.5,11.6,15.2,137.655557232,8,4.62,4.210000000000001,7.5,18.03
10.37,14.97,10.16,6.33,9.31,17.29,17.95,137.655557232,9,4.210000000000001,1.2899999999999991,11.71,22.82
12.07,19.81,13.48,9.8,15.76,22.42,18.4,137.655557232,10,1.2899999999999991,0.2699999999999996,13.0,24.77
10.97,17.06,19.33,10.15,19.16,20.77,20.72,137.655557232,11,0.2699999999999996,-1.75,13.27,25.52
10.55,19.96,20.23,11.53,16.91,20.31,18.82,137.655557232,12,-1.75,-1.3699999999999992,11.52,25.85
9.25,18.74,16.72,8.6,14.7,18.26,21.13,137.655557232,13,-1.3699999999999992,-3.4000000000000004,10.15,25.75
6.6,14.4,18.52,7.36,14.9,18.85,21.29,137.655557232,14,-3.4000000000000004,1.7699999999999996,6.75,25.08
5.09,11.04,12.56,6.13,13.94,16.1,17.26,137.655557232,15,1.7699999999999996,-2.5999999999999996,8.52,23.19
2.27,9.89,8.6,3.04,8.9,7.83,10.91,137.655557232,16,-2.5999999999999996,-3.38,5.92,17.7
0.53,2.48,2.83,0.61,2.8,1.17,2.94,137.655557232,17,-3.38,-2.54,2.54,5.4
0,0,0,0,0,0,0,137.655557232,18,-2.54,0,0,0
0,0,0,0,0,0,0,137.655557232,19,0,0,0,0
0,0,0,0,0,0,0,137.655557232,20,0,0,0,0
0,0,0,0,0,0,0,137.655557232,21,0,0,0,0
0,0,0,0,0,0,0,137.655557232,22,0,0,0,0
0,0,0,0,0,0,0,137.655557232,23,0,0,0,0
0,0,0,0,0,0,0,135.405121821,0,0,0,0,0
0,0,0,0,0,0,0,135.405121821,1,0,0,0,0
0,0,0,0,0,0,0,135.405121821,2,0,0,0,0
0,0,0,0,0,0,0,135.405121821,3,0,0,0,0
0,0,0,0,0,0,0,135.405121821,4,0,0,0,0
0,0,0,0,0,0,0,135.405121821,5,0,0.08,0,0
0.07,0.17,0.13,0.06,0.17,0.06,0.13,135.405121821,6,0.08,2.9699999999999998,0.08,0.0
2.88,6.33,5.1,1.62,2.47,1.6,4.65,135.405121821,7,2.9699999999999998,4.51,3.05,8.59
7.5,10.42,12.37,4.66,3.91,4.5,11.6,135.405121821,8,4.51,-1.4299999999999997,7.56,18.01
11.71,10.37,14.97,10.16,6.33,9.31,17.29,135.405121821,9,-1.4299999999999997,1.71,6.13,22.71
13.0,12.07,19.81,13.48,9.8,15.76,22.42,135.405121821,10,1.71,1.8800000000000008,7.84,24.61
13.27,10.97,17.06,19.33,10.15,19.16,20.77,135.405121821,11,1.8800000000000008,-0.4800000000000004,9.72,25.15
11.52,10.55,19.96,20.23,11.53,16.91,20.31,135.405121821,12,-0.4800000000000004,-1.8600000000000003,9.24,25.45
10.15,9.25,18.74,16.72,8.6,14.7,18.26,135.405121821,13,-1.8600000000000003,1.71,7.38,25.5
6.75,6.6,14.4,18.52,7.36,14.9,18.85,135.405121821,14,1.71,-3.29,9.09,24.89
8.52,5.09,11.04,12.56,6.13,13.94,16.1,135.405121821,15,-3.29,-1.2999999999999998,5.8,23.09
5.92,2.27,9.89,8.6,3.04,8.9,7.83,135.405121821,16,-1.2999999999999998,-3.3,4.5,17.7
2.54,0.53,2.48,2.83,0.61,2.8,1.17,135.405121821,17,-3.3,-1.2,1.2,5.44
0,0,0,0,0,0,0,135.405121821,18,-1.2,0,0,0
0,0,0,0,0,0,0,135.405121821,19,0,0,0,0
0,0,0,0,0,0,0,135.405121821,20,0,0,0,0
0,0,0,0,0,0,0,135.405121821,21,0,0,0,0
0,0,0,0,0,0,0,135.405121821,22,0,0,0,0
0,0,0,0,0,0,0,135.405121821,23,0,0,0,0
0,0,0,0,0,0,0,134.574475052,0,0,0,0,0
0,0,0,0,0,0,0,134.574475052,1,0,0,0,0
0,0,0,0,0,0,0,134.574475052,2,0,0,0,0
0,0,0,0,0,0,0,134.574475052,3,0,0,0,0
0,0,0,0,0,0,0,134.574475052,4,0,0,0,0
0,0,0,0,0,0,0,134.574475052,5,0,0.22,0,0
0.08,0.07,0.17,0.13,0.06,0.17,0.06,134.574475052,6,0.22,4.180000000000001,0.22,0.0
3.05,2.88,6.33,5.1,1.62,2.47,1.6,134.574475052,7,4.180000000000001,-0.8500000000000005,4.4,8.8
7.56,7.5,10.42,12.37,4.66,3.91,4.5,134.574475052,8,-0.8500000000000005,5.080000000000001,3.55,18.65
6.13,11.71,10.37,14.97,10.16,6.33,9.31,134.574475052,9,5.080000000000001,1.5,8.63,22.74
7.84,13.0,12.07,19.81,13.48,9.8,15.76,134.574475052,10,1.5,5.6899999999999995,10.13,23.59
9.72,13.27,10.97,17.06,19.33,10.15,19.16,134.574475052,11,5.6899999999999995,-2.4399999999999995,15.82,22.38
9.24,11.52,10.55,19.96,20.23,11.53,16.91,134.574475052,12,-2.4399999999999995,1.299999999999999,13.38,23.4
7.38,10.15,9.25,18.74,16.72,8.6,14.7,134.574475052,13,1.299999999999999,-0.9000000000000004,14.68,23.66
9.09,6.75,6.6,14.4,18.52,7.36,14.9,134.574475052,14,-0.9000000000000004,0.5,13.78,23.37
5.8,8.52,5.09,11.04,12.56,6.13,13.94,134.574475052,15,0.5,-4.99,14.28,22.03
4.5,5.92,2.27,9.89,8.6,3.04,8.9,134.574475052,16,-4.99,-6.43,9.29,17.25
1.2,2.54,0.53,2.48,2.83,0.61,2.8,134.574475052,17,-6.43,-2.86,2.86,5.44
0,0,0,0,0,0,0,134.574475052,18,-2.86,0,0,0
0,0,0,0,0,0,0,134.574475052,19,0,0,0,0
0,0,0,0,0,0,0,134.574475052,20,0,0,0,0
0,0,0,0,0,0,0,134.574475052,21,0,0,0,0
0,0,0,0,0,0,0,134.574475052,22,0,0,0,0
0,0,0,0,0,0,0,134.574475052,23,0,0,0,0
0,0,0,0,0,0,0,135.522655218,0,0,0,0,0
0,0,0,0,0,0,0,135.522655218,1,0,0,0,0
0,0,0,0,0,0,0,135.522655218,2,0,0,0,0
0,0,0,0,0,0,0,135.522655218,3,0,0,0,0
0,0,0,0,0,0,0,135.522655218,4,0,0,0,0
0,0,0,0,0,0,0,135.522655218,5,0,0.28,0,0
0.22,0.08,0.07,0.17,0.13,0.06,0.17,135.522655218,6,0.28,7.04,0.28,0.0
4.4,3.05,2.88,6.33,5.1,1.62,2.47,135.522655218,7,7.04,5.390000000000001,7.32,8.9
3.55,7.56,7.5,10.42,12.37,4.66,3.91,135.522655218,8,5.390000000000001,5.669999999999998,12.71,18.33
8.63,6.13,11.71,10.37,14.97,10.16,6.33,135.522655218,9,5.669999999999998,2.6300000000000026,18.38,22.39
10.13,7.84,13.0,12.07,19.81,13.48,9.8,135.522655218,10,2.6300000000000026,0.14999999999999858,21.01,23.38
15.82,9.72,13.27,10.97,17.06,19.33,10.15,135.522655218,11,0.14999999999999858,-1.6799999999999997,21.16,22.4
13.38,9.24,11.52,10.55,19.96,20.23,11.53,135.522655218,12,-1.6799999999999997,-1.7899999999999991,19.48,24.01
14.68,7.38,10.15,9.25,18.74,16.72,8.6,135.522655218,13,-1.7899999999999991,1.0,17.69,24.77
13.78,9.09,6.75,6.6,14.4,18.52,7.36,135.522655218,14,1.0,-1.740000000000002,18.69,24.65
14.28,5.8,8.52,5.09,11.04,12.56,6.13,135.522655218,15,-1.740000000000002,-9.54,16.95,22.65
9.29,4.5,5.92,2.27,9.89,8.6,3.04,135.522655218,16,-9.54,-6.08,7.41,17.07
2.86,1.2,2.54,0.53,2.48,2.83,0.61,135.522655218,17,-6.08,-1.33,1.33,5.25
0,0,0,0,0,0,0,135.522655218,18,-1.33,0,0,0
0,0,0,0,0,0,0,135.522655218,19,0,0,0,0
0,0,0,0,0,0,0,135.522655218,20,0,0,0,0
0,0,0,0,0,0,0,135.522655218,21,0,0,0,0
0,0,0,0,0,0,0,135.522655218,22,0,0,0,0
0,0,0,0,0,0,0,135.522655218,23,0,0,0,0
0,0,0,0,0,0,0,133.772032715,0,0,0,0,0
0,0,0,0,0,0,0,133.772032715,1,0,0,0,0
0,0,0,0,0,0,0,133.772032715,2,0,0,0,0
0,0,0,0,0,0,0,133.772032715,3,0,0,0,0
0,0,0,0,0,0,0,133.772032715,4,0,0,0,0
0,0,0,0,0,0,0,133.772032715,5,0,0.03,0,0
0.28,0.22,0.08,0.07,0.17,0.13,0.06,133.772032715,6,0.03,1.5,0.03,0.0
7.32,4.4,3.05,2.88,6.33,5.1,1.62,133.772032715,7,1.5,2.7199999999999998,1.53,8.95
12.71,3.55,7.56,7.5,10.42,12.37,4.66,133.772032715,8,2.7199999999999998,2.42,4.25,18.87
18.38,8.63,6.13,11.71,10.37,14.97,10.16,133.772032715,9,2.42,1.6799999999999997,6.67,23.05
21.01,10.13,7.84,13.0,12.07,19.81,13.48,133.772032715,10,1.6799999999999997,2.860000000000001,8.35,23.98
21.16,15.82,9.72,13.27,10.97,17.06,19.33,133.772032715,11,2.860000000000001,1.629999999999999,11.21,23.37
19.48,13.38,9.24,11.52,10.55,19.96,20.23,133.772032715,12,1.629999999999999,-0.5099999999999998,12.84,22.06
17.69,14.68,7.38,10.15,9.25,18.74,16.72,133.772032715,13,-0.5099999999999998,-1.5999999999999996,12.33,18.85
18.69,13.78,9.09,6.75,6.6,14.4,18.52,133.772032715,14,-1.5999999999999996,-1.5300000000000011,10.73,13.38
16.95,14.28,5.8,8.52,5.09,11.04,12.56,133.772032715,15,-1.5300000000000011,-3.4399999999999995,9.2,9.95
7.41,9.29,4.5,5.92,2.27,9.89,8.6,133.772032715,16,-3.4399999999999995,-4.529999999999999,5.76,6.27
1.33,2.86,1.2,2.54,0.53,2.48,2.83,133.772032715,17,-4.529999999999999,-1.23,1.23,0.89
0,0,0,0,0,0,0,133.772032715,18,-1.23,0,0,0
0,0,0,0,0,0,0,133.772032715,19,0,0,0,0
0,0,0,0,0,0,0,133.772032715,20,0,0,0,0
0,0,0,0,0,0,0,133.772032715,21,0,0,0,0
0,0,0,0,0,0,0,133.772032715,22,0,0,0,0
0,0,0,0,0,0,0,133.772032715,23,0,0,0,0
0,0,0,0,0,0,0,135.382834479,0,0,0,0,0
0,0,0,0,0,0,0,135.382834479,1,0,0,0,0
0,0,0,0,0,0,0,135.382834479,2,0,0,0,0
0,0,0,0,0,0,0,135.382834479,3,0,0,0,0
0,0,0,0,0,0,0,135.382834479,4,0,0,0,0
0,0,0,0,0,0,0,135.382834479,5,0,0.47,0,0
0.03,0.28,0.22,0.08,0.07,0.17,0.13,135.382834479,6,0.47,11.0,0.47,0.0
1.53,7.32,4.4,3.05,2.88,6.33,5.1,135.382834479,7,11.0,5.299999999999999,11.47,8.93
4.25,12.71,3.55,7.56,7.5,10.42,12.37,135.382834479,8,5.299999999999999,2.3200000000000003,16.77,18.35
6.67,18.38,8.63,6.13,11.71,10.37,14.97,135.382834479,9,2.3200000000000003,1.1700000000000017,19.09,22.95
8.35,21.01,10.13,7.84,13.0,12.07,19.81,135.382834479,10,1.1700000000000017,-0.20000000000000284,20.26,24.62
11.21,21.16,15.82,9.72,13.27,10.97,17.06,135.382834479,11,-0.20000000000000284,-0.5,20.06,25.19
12.84,19.48,13.38,9.24,11.52,10.55,19.96,135.382834479,12,-0.5,2.620000000000001,19.56,25.4
12.33,17.69,14.68,7.38,10.15,9.25,18.74,135.382834479,13,2.620000000000001,-0.3299999999999983,22.18,25.24
10.73,18.69,13.78,9.09,6.75,6.6,14.4,135.382834479,14,-0.3299999999999983,-5.460000000000001,21.85,24.47
9.2,16.95,14.28,5.8,8.52,5.09,11.04,135.382834479,15,-5.460000000000001,-6.15,16.39,22.94
5.76,7.41,9.29,4.5,5.92,2.27,9.89,135.382834479,16,-6.15,-7.52,10.24,17.5
1.23,1.33,2.86,1.2,2.54,0.53,2.48,135.382834479,17,-7.52,-2.72,2.72,5.4
0,0,0,0,0,0,0,135.382834479,18,-2.72,0,0,0
0,0,0,0,0,0,0,135.382834479,19,0,0,0,0
0,0,0,0,0,0,0,135.382834479,20,0,0,0,0
0,0,0,0,0,0,0,135.382834479,21,0,0,0,0
0,0,0,0,0,0,0,135.382834479,22,0,0,0,0
0,0,0,0,0,0,0,135.382834479,23,0,0,0,0
0,0,0,0,0,0,0,136.157005169,0,0,0,0,0
0,0,0,0,0,0,0,136.157005169,1,0,0,0,0
0,0,0,0,0,0,0,136.157005169,2,0,0,0,0
0,0,0,0,0,0,0,136.157005169,3,0,0,0,0
0,0,0,0,0,0,0,136.157005169,4,0,0,0,0
0,0,0,0,0,0,0,136.157005169,5,0,0.1,0,0
0.47,0.03,0.28,0.22,0.08,0.07,0.17,136.157005169,6,0.1,4.48,0.1,0.0
11.47,1.53,7.32,4.4,3.05,2.88,6.33,136.157005169,7,4.48,6.550000000000001,4.58,6.42
16.77,4.25,12.71,3.55,7.56,7.5,10.42,136.157005169,8,6.550000000000001,6.459999999999999,11.13,7.39
19.09,6.67,18.38,8.63,6.13,11.71,10.37,136.157005169,9,6.459999999999999,0.4400000000000013,17.59,10.96
20.26,8.35,21.01,10.13,7.84,13.0,12.07,136.157005169,10,0.4400000000000013,5.009999999999998,18.03,13.6
20.06,11.21,21.16,15.82,9.72,13.27,10.97,136.157005169,11,5.009999999999998,-6.489999999999998,23.04,15.46
19.56,12.84,19.48,13.38,9.24,11.52,10.55,136.157005169,12,-6.489999999999998,-0.3000000000000007,16.55,17.16
22.18,12.33,17.69,14.68,7.38,10.15,9.25,136.157005169,13,-0.3000000000000007,0.48999999999999844,16.25,18.06
21.85,10.73,18.69,13.78,9.09,6.75,6.6,136.157005169,14,0.48999999999999844,-0.7699999999999978,16.74,17.72
16.39,9.2,16.95,14.28,5.8,8.52,5.09,136.157005169,15,-0.7699999999999978,-2.950000000000001,15.97,17.07
10.24,5.76,7.41,9.29,4.5,5.92,2.27,136.157005169,16,-2.950000000000001,-7.909999999999999,13.02,14.64
2.72,1.23,1.33,2.86,1.2,2.54,0.53,136.157005169,17,-7.909999999999999,-5.11,5.11,4.57
0,0,0,0,0,0,0,136.157005169,18,-5.11,0,0,0
0,0,0,0,0,0,0,136.157005169,19,0,0,0,0
0,0,0,0,0,0,0,136.157005169,20,0,0,0,0
0,0,0,0,0,0,0,136.157005169,21,0,0,0,0
0,0,0,0,0,0,0,136.157005169,22,0,0,0,0
0,0,0,0,0,0,0,136.157005169,23,0,0,0,0
0,0,0,0,0,0,0,137.298240165,0,0,0,0,0
0,0,0,0,0,0,0,137.298240165,1,0,0,0,0
0,0,0,0,0,0,0,137.298240165,2,0,0,0,0
0,0,0,0,0,0,0,137.298240165,3,0,0,0,0
0,0,0,0,0,0,0,137.298240165,4,0,0,0,0
0,0,0,0,0,0,0,137.298240165,5,0,0.44,0,0
0.1,0.47,0.03,0.28,0.22,0.08,0.07,137.298240165,6,0.44,11.360000000000001,0.44,0.0
4.58,11.47,1.53,7.32,4.4,3.05,2.88,137.298240165,7,11.360000000000001,7.91,11.8,9.55
11.13,16.77,4.25,12.71,3.55,7.56,7.5,137.298240165,8,7.91,-0.240000000000002,19.71,19.04
17.59,19.09,6.67,18.38,8.63,6.13,11.71,137.298240165,9,-0.240000000000002,-2.099999999999998,19.47,23.13
18.03,20.26,8.35,21.01,10.13,7.84,13.0,137.298240165,10,-2.099999999999998,3.759999999999998,17.37,24.29
23.04,20.06,11.21,21.16,15.82,9.72,13.27,137.298240165,11,3.759999999999998,-2.1400000000000006,21.13,23.96
16.55,19.56,12.84,19.48,13.38,9.24,11.52,137.298240165,12,-2.1400000000000006,2.0400000000000027,18.99,22.45
16.25,22.18,12.33,17.69,14.68,7.38,10.15,137.298240165,13,2.0400000000000027,-5.750000000000002,21.03,19.17
16.74,21.85,10.73,18.69,13.78,9.09,6.75,137.298240165,14,-5.750000000000002,-3.24,15.28,13.55
15.97,16.39,9.2,16.95,14.28,5.8,8.52,137.298240165,15,-3.24,-2.34,12.04,11.24
13.02,10.24,5.76,7.41,9.29,4.5,5.92,137.298240165,16,-2.34,-6.999999999999999,9.7,7.78
5.11,2.72,1.23,1.33,2.86,1.2,2.54,137.298240165,17,-6.999999999999999,-2.7,2.7,1.76
0,0,0,0,0,0,0,137.298240165,18,-2.7,0,0,0
0,0,0,0,0,0,0,137.298240165,19,0,0,0,0
0,0,0,0,0,0,0,137.298240165,20,0,0,0,0
0,0,0,0,0,0,0,137.298240165,21,0,0,0,0
0,0,0,0,0,0,0,137.298240165,22,0,0,0,0
0,0,0,0,0,0,0,137.298240165,23,0,0,0,0
0,0,0,0,0,0,0,137.804826901,0,0,0,0,0
0,0,0,0,0,0,0,137.804826901,1,0,0,0,0
0,0,0,0,0,0,0,137.804826901,2,0,0,0,0
0,0,0,0,0,0,0,137.804826901,3,0,0,0,0
0,0,0,0,0,0,0,137.804826901,4,0,0,0,0
0,0,0,0,0,0,0,137.804826901,5,0,0.25,0,0
0.44,0.1,0.47,0.03,0.28,0.22,0.08,137.804826901,6,0.25,7.55,0.25,0.0
11.8,4.58,11.47,1.53,7.32,4.4,3.05,137.804826901,7,7.55,7.660000000000001,7.8,9.14
19.71,11.13,16.77,4.25,12.71,3.55,7.56,137.804826901,8,7.660000000000001,-0.7200000000000006,15.46,17.09
19.47,17.59,19.09,6.67,18.38,8.63,6.13,137.804826901,9,-0.7200000000000006,5.0600000000000005,14.74,22.06
17.37,18.03,20.26,8.35,21.01,10.13,7.84,137.804826901,10,5.0600000000000005,-2.4200000000000017,19.8,24.29
21.13,23.04,20.06,11.21,21.16,15.82,9.72,137.804826901,11,-2.4200000000000017,0.9200000000000017,17.38,25.07
18.99,16.55,19.56,12.84,19.48,13.38,9.24,137.804826901,12,0.9200000000000017,-0.6400000000000006,18.3,25.21
21.03,16.25,22.18,12.33,17.69,14.68,7.38,137.804826901,13,-0.6400000000000006,-0.08000000000000185,17.66,25.08
15.28,16.74,21.85,10.73,18.69,13.78,9.09,137.804826901,14,-0.08000000000000185,-6.219999999999999,17.58,24.36
12.04,15.97,16.39,9.2,16.95,14.28,5.8,137.804826901,15,-6.219999999999999,-1.6399999999999988,11.36,22.45
9.7,13.02,10.24,5.76,7.41,9.29,4.5,137.804826901,16,-1.6399999999999988,-7.6000000000000005,9.72,16.89
2.7,5.11,2.72,1.23,1.33,2.86,1.2,137.804826901,17,-7.6000000000000005,-2.12,2.12,5.55
0,0,0,0,0,0,0,137.804826901,18,-2.12,0,0,0
0,0,0,0,0,0,0,137.804826901,19,0,0,0,0
0,0,0,0,0,0,0,137.804826901,20,0,0,0,0
0,0,0,0,0,0,0,137.804826901,21,0,0,0,0
0,0,0,0,0,0,0,137.804826901,22,0,0,0,0
0,0,0,0,0,0,0,137.804826901,23,0,0,0,0
0,0,0,0,0,0,0,137.236821082,0,0,0,0,0
0,0,0,0,0,0,0,137.236821082,1,0,0,0,0
0,0,0,0,0,0,0,137.236821082,2,0,0,0,0
0,0,0,0,0,0,0,137.236821082,3,0,0,0,0
0,0,0,0,0,0,0,137.236821082,4,0,0,0,0
0,0,0,0,0,0,0,137.236821082,5,0,0.04,0,0
0.25,0.44,0.1,0.47,0.03,0.28,0.22,137.236821082,6,0.04,1.63,0.04,0.0
7.8,11.8,4.58,11.47,1.53,7.32,4.4,137.236821082,7,1.63,3.04,1.67,9.38
15.46,19.71,11.13,16.77,4.25,12.71,3.55,137.236821082,8,3.04,5.739999999999999,4.71,19.13
14.74,19.47,17.59,19.09,6.67,18.38,8.63,137.236821082,9,5.739999999999999,0.5700000000000003,10.45,23.4
19.8,17.37,18.03,20.26,8.35,21.01,10.13,137.236821082,10,0.5700000000000003,4.970000000000001,11.02,24.97
17.38,21.13,23.04,20.06,11.21,21.16,15.82,137.236821082,11,4.970000000000001,2.4000000000000004,15.99,25.4
18.3,18.99,16.55,19.56,12.84,19.48,13.38,137.236821082,12,2.4000000000000004,0.7699999999999996,18.39,25.7
17.66,21.03,16.25,22.18,12.33,17.69,14.68,137.236821082,13,0.7699999999999996,-0.3500000000000014,19.16,25.58
17.58,15.28,16.74,21.85,10.73,18.69,13.78,137.236821082,14,-0.3500000000000014,-6.529999999999999,18.81,24.97
11.36,12.04,15.97,16.39,9.2,16.95,14.28,137.236821082,15,-6.529999999999999,-4.589999999999999,12.28,23.17
9.72,9.7,13.02,10.24,5.76,7.41,9.29,137.236821082,16,-4.589999999999999,-6.7700000000000005,7.69,17.82
2.12,2.7,5.11,2.72,1.23,1.33,2.86,137.236821082,17,-6.7700000000000005,-0.92,0.92,5.67
0,0,0,0,0,0,0,137.236821082,18,-0.92,0,0,0
